,rating,review,app,source,sentiment,normalized_review,theme
460,1,"i had used the old mysanjose app with limited success before, so i was hopeful when i received the email about this upgrade. i didn’t remember my password, and attempted to rest it, but the password reset feature doesn’t work. what a waste of time.",SanJose311,Apple,"[{'label': 'sadness', 'score': 0.8917761445045471}, {'label': 'surprise', 'score': 0.08505125343799591}]",old mysanjose limited success hopeful receive email upgrade remember password attempt rest password reset feature work waste time,4_password_register_reset_login
461,1,"would it be nice if they maintained it, many bugs, does not work on iphone 11 and latest ios. cannot selec t a location on the map to report an issue, no way to click the ok button. super frustrating",SanJose311,Apple,"[{'label': 'sadness', 'score': 0.8665211796760559}, {'label': 'surprise', 'score': 0.06236704811453819}]",nice maintain bug work iphone late io selec location map issue way click ok button sup frustrating,5_location_map_category_gps
462,1,"when this was called the my san jose app it worked. it no longer does. it tells me i need to update, but i have the latest ios and version of the app. the only option is to close it. if i could give it negative stars for wasting my time i would.",SanJose311,Apple,"[{'label': 'sadness', 'score': 0.9010785818099976}, {'label': 'surprise', 'score': 0.048796918243169785}]",san jose work long tell need update late io version option close negative star waste time,-1_edit_post_website_new
463,1,the app is now useless since you cannot upload photos when filing a report. we have notified the city many times of the broken functionality. the dev team needs to address this asap.,SanJose311,Apple,"[{'label': 'sadness', 'score': 0.8022131323814392}, {'label': 'neutral', 'score': 0.09435875713825226}]",useless upload photo file notify time broken functionality dev team need address asap,8_upload_photo_picture_camera
464,1,they have made it as hard as possible to enroll and use the app. this is for show only. the city does not want city residents to report issues. what a waste of taxpayer dollar that was used to develop the app.,SanJose311,Apple,"[{'label': 'sadness', 'score': 0.8300293684005737}, {'label': 'neutral', 'score': 0.06411587446928024}]",hard possible enroll use want resident issue waste taxpayer dollar develop,0_car_enforcement_case_street
465,1,"before covid or so, it’s easy to use the app on my mobile after taking a picture of the problem and attached to my complaint, now system hung up could not proceed further. i thought san jose is in silicon valley?",SanJose311,Apple,"[{'label': 'sadness', 'score': 0.4036340117454529}, {'label': 'neutral', 'score': 0.3289007246494293}]",covid easy use mobile picture problem attach complaint system hang proceed think san jose silicon valley,8_upload_photo_picture_camera
466,1,"you have the ability to report a variety of issues but it goes nowhere except into a black hole. there’s no response, no resolution, no nothing, a total waste of time. don’t bother with it.",SanJose311,Apple,"[{'label': 'anger', 'score': 0.49730315804481506}, {'label': 'neutral', 'score': 0.22828708589076996}]",ability variety issue black hole response resolution total waste time bother,-1_edit_post_website_new
467,1,this app is a failed attempt to make it look like the city of san jose is run well if you report a vehicle on the app it gives you an automatic bounce back email saying that they aren’t going to take action,SanJose311,Apple,"[{'label': 'neutral', 'score': 0.5127943754196167}, {'label': 'sadness', 'score': 0.2164139747619629}]",fail attempt look like san jose run vehicle automatic bounce email action,-1_edit_post_website_new
468,1,"this app is terrible because i cannot create an account to login. there is no way to email the developer or contact the developer. latest ios build on xs max, come on guys get this right, or app store pull this crap off of the marketplace",SanJose311,Apple,"[{'label': 'fear', 'score': 0.7583804726600647}, {'label': 'disgust', 'score': 0.0969696193933487}]",terrible create account login way email developer contact developer late ios build xs max come guy right store pull crap marketplace,9_iphone_update_phone_application
469,1,"the response time from the city to deal with abandoned cars or illegally parked cars is at a snails pace. they close the request telling me the offending car isn’t there. well of course it’s not there now, you took 3 weeks to come and check it out. grade: f",SanJose311,Apple,"[{'label': 'neutral', 'score': 0.6780253052711487}, {'label': 'surprise', 'score': 0.16435615718364716}]",response time deal abandon car illegally park car snail pace close request tell offend car course week come check grade f,0_car_enforcement_case_street
470,1,it prompts you to put a password in twice but the second time is a grey box you can’t type anything into. i deleted the app.,SanJose311,Apple,"[{'label': 'sadness', 'score': 0.5835313200950623}, {'label': 'neutral', 'score': 0.25107017159461975}]",prompt password twice time grey box type delete,4_password_register_reset_login
471,1,terrible app. delays in requests such as logging in are so long you may believe it’s not doing anything. main navigation icons don’t go anywhere. trash.,SanJose311,Apple,"[{'label': 'fear', 'score': 0.9473776817321777}, {'label': 'surprise', 'score': 0.015582546591758728}]",terrible delay request log long believe main navigation icon trash,-1_edit_post_website_new
472,1,"when i go to register, enter my information, and click the register button, i see a spinner that goes away after a couple seconds, and then nothing happens.",SanJose311,Apple,"[{'label': 'surprise', 'score': 0.7415295839309692}, {'label': 'sadness', 'score': 0.1152479499578476}]",register enter information click register button spinner away couple second happen,4_password_register_reset_login
