,rating,review,app,source,sentiment
211,1,"completely useless. it has my location as new haven, ct (i’m in atlanta, ga). won’t let me do anything to change it. can’t look up the request i submitted via web browser. i’m sure new haven is nice, ive never been, but i honestly don’t care about their potholes.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.7925319671630859}, {'label': 'neutral', 'score': 0.06790731102228165}]"
212,1,i disabled photo access for the app. i verified in my iphone settings that i disabled access. the app can still access my entire photo library.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.5286782383918762}, {'label': 'neutral', 'score': 0.3643508553504944}]"
213,5,this app is great. written records get answered and the work completed.,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.8146186470985413}, {'label': 'neutral', 'score': 0.14310000836849213}]"
214,5,thank you for a great and prompt service,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.8121783137321472}, {'label': 'surprise', 'score': 0.09286405891180038}]"
215,5,i reported a pothole the evening of 5/21 & it was fixed less than 24 hours later on 5/22. thank you!!!👍🏼👍🏼👍🏼,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.36645621061325073}, {'label': 'joy', 'score': 0.33163899183273315}]"
216,1,tried and tried but couldn’t post an image with my request. wish my locality would pick a new usable service.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.9119598269462585}, {'label': 'neutral', 'score': 0.03728219494223595}]"
217,2,the app on ios has a keyboard bug that causes gliding while typing to insert extra random and jumbled characters. please fix this. thank you.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.5461301803588867}, {'label': 'sadness', 'score': 0.3414488136768341}]"
218,2,"too many questions, hard to navigate, and potholes don't get fixed. see, 100 clicks, no fix.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.6276188492774963}, {'label': 'surprise', 'score': 0.17106777429580688}]"
219,1,"we don’t see results yet. we see over a dozen empty buildings that are weathered, ruined, and abandoned construction sites. some with no roof for over a decade. all my reports have been closed with no resolution.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.9494190216064453}, {'label': 'surprise', 'score': 0.01608099415898323}]"
220,5,thank you sgt! thanks for keeping us safe!,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.874383807182312}, {'label': 'surprise', 'score': 0.06886133551597595}]"
221,1,the app used to show new reports in the neighborhood. now it is cluttered with reports that are months and months old. the app is no longer usable because you can't see anything.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.8257550001144409}, {'label': 'surprise', 'score': 0.07981859147548676}]"
222,1,text boxes lock up after only a few letters. flow and navigation is confusing. could not load categories. took 3 attempts to submit.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.44582730531692505}, {'label': 'neutral', 'score': 0.31101927161216736}]"
223,5,great way to report problems in your community.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.6400851011276245}, {'label': 'sadness', 'score': 0.14353105425834656}]"
224,5,i’m really grateful for how quickly my concern is recognized,SeeClickFix,Apple,"[{'label': 'fear', 'score': 0.9598101377487183}, {'label': 'joy', 'score': 0.0228591151535511}]"
225,2,submitting a request in chicago doesn’t work. the link to the city of chicago seems broken and the developers say to talk to the city.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.8455774188041687}, {'label': 'neutral', 'score': 0.06323917210102081}]"
226,2,i completed several requests and they were closed with no response. clearly a waste of time.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.8764907121658325}, {'label': 'anger', 'score': 0.07328803837299347}]"
227,3,"i tried to use the app to enter my address, but the app used a different address— grrrr!",SeeClickFix,Apple,"[{'label': 'anger', 'score': 0.574131965637207}, {'label': 'sadness', 'score': 0.2026907205581665}]"
228,1,"updated app makes it harder to post issues the ability to check similar posts might be nice, but should be date sensitive make it easier, not harder please",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.8679444193840027}, {'label': 'sadness', 'score': 0.06233286112546921}]"
229,5,"clearly built for the consumer, and they know us so well! love this app!",SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.7859187722206116}, {'label': 'surprise', 'score': 0.13062675297260284}]"
230,5,excellent turnaround time! thank you!,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.8498649597167969}, {'label': 'surprise', 'score': 0.10753706097602844}]"
231,5,"i like to think the detroit forestry department,for the quick response and removal of the tree",SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.8204238414764404}, {'label': 'surprise', 'score': 0.08489364385604858}]"
232,1,there is no way to close an issue within the app.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.8309972286224365}, {'label': 'sadness', 'score': 0.09459644556045532}]"
233,1,i’ve used this app before to good effect but lately requests just vanish down a hole. no acknowledgement that the request was received and certainly no action taken.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.7902699708938599}, {'label': 'neutral', 'score': 0.10800547897815704}]"
234,4,i like the convenience of reporting service issues. keep up the good work!,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.9932637214660645}, {'label': 'sadness', 'score': 0.002041953383013606}]"
235,1,the clicked fixed are closed before the worked is even started!,SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.45160335302352905}, {'label': 'anger', 'score': 0.3270036280155182}]"
236,2,"i referenced the help desk for profile changes but the faq:directions do not apply to the app (or, anywhere else that i can see). please advise scf and we will change the review.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.7222779989242554}, {'label': 'neutral', 'score': 0.2168913185596466}]"
237,3,it takes forever to get oakland public works to take action using this service,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.8516528606414795}, {'label': 'surprise', 'score': 0.06797782331705093}]"
238,2,the app is garbling text in the description field for some users.,SeeClickFix,Apple,"[{'label': 'disgust', 'score': 0.5811987519264221}, {'label': 'neutral', 'score': 0.17212897539138794}]"
239,1,can we please get an easy to complete form? every time someone dumps garbage i have to click the same 20 stupid buttons.,SeeClickFix,Apple,"[{'label': 'anger', 'score': 0.4721176326274872}, {'label': 'disgust', 'score': 0.2677119970321655}]"
240,5,a great way citizens can communicate with city workers to help us make vallejo a better city!,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.8955495357513428}, {'label': 'neutral', 'score': 0.05118650570511818}]"
241,1,the city just closes the reports and nothing has been done- this is a let down,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.7226387858390808}, {'label': 'surprise', 'score': 0.08993226289749146}]"
242,1,i am not sure that the city of raleigh knows about seeclickfix because they do not seem address reported issues. save you time and skip seeclickfix.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.7193825244903564}, {'label': 'surprise', 'score': 0.18097010254859924}]"
243,5,i believe that the city needs to increase it fines and court cost to deter violators.,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.536974310874939}, {'label': 'anger', 'score': 0.34941932559013367}]"
244,5,lots of timely cleanup of trash. well done clean up crews,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.8373461365699768}, {'label': 'joy', 'score': 0.06478776782751083}]"
245,1,clark county nevada is 100% useless in responding to seeclickfix reports. i watch multiple reports being created for the same incident over months and nothing gets done. thanks clark county.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.8026149272918701}, {'label': 'surprise', 'score': 0.08870883285999298}]"
246,1,the municipality that you report to can block your comments if they dont like what you have to say,SeeClickFix,Apple,"[{'label': 'anger', 'score': 0.5591354370117188}, {'label': 'neutral', 'score': 0.29694274067878723}]"
247,1,this app is a waste and just another knee jerk way the mayor of paterson is trying to suppress the public . the site is not user friendly and isn’t monitored in real time .,SeeClickFix,Apple,"[{'label': 'disgust', 'score': 0.34757721424102783}, {'label': 'sadness', 'score': 0.30985933542251587}]"
248,1,why when you state to close a tickets it doesn’t close and keeps popping up,SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.8555610179901123}, {'label': 'neutral', 'score': 0.058898504823446274}]"
249,1,there’s a bug in your app. no way to apply your answers to questions later in the form. can’t submit a request.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.8276095986366272}, {'label': 'neutral', 'score': 0.11631059646606445}]"
250,3,i submitted a picture of the man hole cover in front of my house and within a week a nice crew came out and repaired the pothole,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.7193020582199097}, {'label': 'surprise', 'score': 0.2151467353105545}]"
251,5,there is a lurking agenda here. there is censorship. ...and i don’t mean due to profanity.,SeeClickFix,Apple,"[{'label': 'fear', 'score': 0.5520032644271851}, {'label': 'neutral', 'score': 0.3330531418323517}]"
252,1,"well we have been without power for nearly 3 hours, but according to the city of danville outage map there are no issues for our area!!",SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.38675615191459656}, {'label': 'sadness', 'score': 0.2764397859573364}]"
253,5,easy to use and effective.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.7088449001312256}, {'label': 'joy', 'score': 0.23855885863304138}]"
254,1,to submit a report it ask too many questions.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.2924676537513733}, {'label': 'neutral', 'score': 0.2575564980506897}]"
255,1,your crappy app crashes every time i try to upload a photo to an existing report.,SeeClickFix,Apple,"[{'label': 'anger', 'score': 0.4701695442199707}, {'label': 'sadness', 'score': 0.3464038074016571}]"
256,5,this is an excellent way to request help!!,SeeClickFix,Apple,"[{'label': 'joy', 'score': 0.4643196165561676}, {'label': 'neutral', 'score': 0.3555353581905365}]"
